P019F,"Alternative Fuel Tank ""A"" Pressure Sensor Performance"
P01A0,"Alternative Fuel Tank ""A"" Pressure Sensor Circuit Low"
P01A1,"Alternative Fuel Tank ""A"" Pressure Sensor Circuit High"
P01A2,"Alternative Fuel Tank ""A"" Pressure Sensor Circuit Intermittent/Erratic"
P01A3,Alternative Fuel Rail Pressure Sensor Circuit
P01A4,Alternative Fuel Rail Pressure Sensor Performance
P01A5,Alternative Fuel Rail Pressure Sensor Circuit Low
P01A6,Alternative Fuel Rail Pressure Sensor Circuit High
P01A7,"""Alternative Fuel Rail Pressure Sensor Circuit Intermittent/Erratic"""
P01A8,Alternative Fuel Rail/System Pressure - Too Low
P01A9,Alternative Fuel Rail/System Pressure - Too High
P01AA,Alternative Fuel Tank Temperature Sensor Circuit
P01AB,Alternative Fuel Tank Temperature Sensor Range/Performance
P01AC,Alternative Fuel Tank Temperature Sensor Circuit Low
P01AD,Alternative Fuel Tank Temperature Sensor Circuit High
P01AE,"""Alternative Fuel Tank Temperature Sensor Circuit Intermittent/Erratic"""
P01AF,"Alternative Fuel Tank ""A"" Level Sensor Circuit"
P01B0,"Alternative Fuel Tank ""A"" Level Sensor Range/Performance"
P01B1,"Alternative Fuel Tank ""A"" Level Sensor Circuit Low"
P01B2,"Alternative Fuel Tank ""A"" Level Sensor Circuit High"
P01B3,"Alternative Fuel Tank ""A"" Level Sensor Circuit Intermittent/Erratic"
P01B4,Alternative Fuel Rail Temperature Sensor Circuit
P01B5,Alternative Fuel Rail Temperature Sensor Performance
P01B6,Alternative Fuel Rail Temperature Sensor Circuit Low
P01B7,Alternative Fuel Rail Temperature Sensor Circuit High
P01B8,"""Alternative Fuel Rail Temperature Sensor Circuit Intermittent/Erratic"""
P01B9,"Engine Oil Temperature Sensor ""B"" Circuit"
P01BA,"Engine Oil Temperature Sensor ""B"" Range/Performance"
P01BB,"Engine Oil Temperature Sensor ""B"" Circuit Low"
P01BC,"Engine Oil Temperature Sensor ""B"" Circuit High"
P01BD,"Engine Oil Temperature Sensor ""B"" Circuit Intermittent/Erratic"
P01BE,Fuel Rail Pressure Sensor Circuit Bank 2
P01BF,Fuel Rail Pressure Sensor Circuit Range/Performance Bank 2
P01C0,Fuel Rail Pressure Sensor Circuit Low Bank 2
P01C1,Fuel Rail Pressure Sensor Circuit High Bank 2
P01C2,Fuel Rail Pressure Sensor Circuit Intermittent/Erratic Bank 2
P01C3,"Fuel Pressure Sensor ""A"" Circuit"
P01C4,"Fuel Pressure Sensor ""A"" Circuit Range/Performance"
P01C5,"Fuel Pressure Sensor ""A"" Circuit Low"
P01C6,"Fuel Pressure Sensor ""A"" Circuit High"
P01C7,"Fuel Pressure Sensor ""A"" Circuit Intermittent/Erratic"
P01C8,Fuel Rail/System Pressure - Too Low Bank 2
P01C9,Fuel Rail/System Pressure - Too High Bank 2
P01CA,Fuel Rail Pressure Too Low - Engine Cranking Bank 2
P01CB,Cylinder 1 Injection Timing Performance - Over Retarded
P01CC,Cylinder 1 Injection Timing Performance - Over Advanced
P01CD,Cylinder 2 Injection Timing Performance - Over Retarded
P01CE,Cylinder 2 Injection Timing Performance - Over Advanced
P01CF,Cylinder 3 Injection Timing Performance - Over Retarded
P01D0,Cylinder 3 Injection Timing Performance - Over Advanced
P01D1,Cylinder 4 Injection Timing Performance - Over Retarded
P01D2,Cylinder 4 Injection Timing Performance - Over Advanced
P01D3,Cylinder 5 Injection Timing Performance - Over Retarded
P01D4,Cylinder 5 Injection Timing Performance - Over Advanced
P01D5,Cylinder 6 Injection Timing Performance - Over Retarded
P01D6,Cylinder 6 Injection Timing Performance - Over Advanced
P01D7,Cylinder 7 Injection Timing Performance - Over Retarded
P01D8,Cylinder 7 Injection Timing Performance - Over Advanced
P01D9,Cylinder 8 Injection Timing Performance - Over Retarded
P01DA,Cylinder 8 Injection Timing Performance - Over Advanced
P01DB,Cylinder 9 Injection Timing Performance - Over Retarded
P01DC,Cylinder 9 Injection Timing Performance - Over Advanced
P01DD,Cylinder 10 Injection Timing Performance - Over Retarded
P01DE,Cylinder 10 Injection Timing Performance - Over Advanced
P01DF,Cylinder 11 Injection Timing Performance - Over Retarded
P01E0,Cylinder 11 Injection Timing Performance - Over Advanced
P01E1,Cylinder 12 Injection Timing Performance - Over Retarded
P01E2,Cylinder 12 Injection Timing Performance - Over Advanced
P01E3,Engine Coolant Temperature Sensor 3 Circuit
P01E4,Engine Coolant Temperature Sensor 3 Circuit Range/Performance
P01E5,Engine Coolant Temperature Sensor 3 Circuit Low
P01E6,Engine Coolant Temperature Sensor 3 Circuit High
P01E7,Engine Coolant Temperature Sensor 3 Circuit Intermittent/Erratic
P01E8,"Engine Coolant Heater ""A"" Control Circuit/Open"
P01E9,"Engine Coolant Heater ""A"" Control Circuit Low"
P01EA,"Engine Coolant Heater ""A"" Control Circuit High"
P01EB,"Engine Coolant Heater ""A"" Control Circuit Performance"
P01EC,"Engine Coolant Heater ""B"" Control Circuit/Open"
P01ED,"Engine Coolant Heater ""B"" Control Circuit Low"
P01EE,"Engine Coolant Heater ""B"" Control Circuit High"
P01EF,"Engine Coolant Heater ""B"" Control Circuit Performance"
P01F0,"""Coolant Temperature Relapsed Below Diagnostic Monitoring Temperature"""
P01F1,O2 Sensor Circuit Bank 1 Sensor 4
P01F2,O2 Sensor Circuit Low Voltage Bank 1 Sensor 4
P01F3,O2 Sensor Circuit High Voltage Bank 1 Sensor 4
P01F4,O2 Sensor Circuit Slow Response Bank 1 Sensor 4
P01F5,O2 Sensor Circuit No Activity Detected Bank 1 Sensor 4
P01F6,O2 Sensor Signal Biased/Stuck Lean Bank 1 Sensor 4
P01F7,O2 Sensor Signal Biased/Stuck Rich Bank 1 Sensor 4
P01F8,"Engine Coolant Heater ""A"" Control Circuit Driver Current/Temperature Too High"
P01F9,"Engine Coolant Heater ""B"" Control Circuit Driver Current/Temperature Too High"
P01FA,"Turbocharger Outlet Pressure Sensor ""B"" Circuit"
P01FB,"Turbocharger Outlet Pressure Sensor ""B"" Range/Performance"
P01FC,"Turbocharger Outlet Pressure Sensor ""B"" Circuit Low"
P01FD,"Turbocharger Outlet Pressure Sensor ""B"" Circuit High"
P01FE,"Turbocharger Outlet Pressure Sensor ""B"" Intermittent/Erratic"
P01FF,"Turbocharger Outlet Pressure Sensor ""A""/""B"" Correlation"
P0200,Injector Circuit/Open
P0201,"Cylinder 1 Injector ""A"" Circuit"
P0202,"Cylinder 2 Injector ""A"" Circuit"
P0203,"Cylinder 3 Injector ""A"" Circuit"
P0204,"Cylinder 4 Injector ""A"" Circuit"
P0205,"Cylinder 5 Injector ""A"" Circuit"
P0206,"Cylinder 6 Injector ""A"" Circuit"
P0207,"Cylinder 7 Injector ""A"" Circuit"
P0208,"Cylinder 8 Injector ""A"" Circuit"
P0209,"Cylinder 9 Injector ""A"" Circuit"
P020A,Cylinder 1 Injection Timing
P020B,Cylinder 2 Injection Timing
P020C,Cylinder 3 Injection Timing
P020D,Cylinder 4 Injection Timing
P020E,Cylinder 5 Injection Timing
P020F,Cylinder 6 Injection Timing
P0210,"Cylinder 10 Injector ""A"" Circuit"
P0211,"Cylinder 11 Injector ""A"" Circuit"
P0212,"Cylinder 12 Injector ""A"" Circuit"
P0213,Cold Start Injector 1
P0214,Cold Start Injector 2
P0215,Engine Shutoff Solenoid
P0216,Injector/Injection Timing Control Circuit
P0217,Engine Coolant Over Temperature Condition
P0218,"Transmission Fluid Temperature Sensor ""A"" Over Temperature Condition"
P0219,Engine Overspeed Condition
P021A,Cylinder 7 Injection Timing
P021B,Cylinder 8 Injection Timing
P021C,Cylinder 9 Injection Timing
P021D,Cylinder 10 Injection Timing
P021E,Cylinder 11 Injection Timing
P021F,Cylinder 12 Injection Timing
P0220,"Throttle/Pedal Position Sensor/Switch ""B"" Circuit"
P0221,"Throttle/Pedal Position Sensor/Switch ""B"" Circuit Range/Performance"
P0222,"Throttle/Pedal Position Sensor/Switch ""B"" Circuit Low"
P0223,"Throttle/Pedal Position Sensor/Switch ""B"" Circuit High"
P0224,"Throttle/Pedal Position Sensor/Switch ""B"" Circuit Intermittent"
P0225,"Throttle/Pedal Position Sensor/Switch ""C"" Circuit"
P0226,"Throttle/Pedal Position Sensor/Switch ""C"" Circuit Range/Performance"
P0227,"Throttle/Pedal Position Sensor/Switch ""C"" Circuit Low"
P0228,"Throttle/Pedal Position Sensor/Switch ""C"" Circuit High"
P0229,"Throttle/Pedal Position Sensor/Switch ""C"" Circuit Intermittent"
P022A,"Charge Air Cooler Bypass Control ""A"" Circuit /Open"
P022B,"Charge Air Cooler Bypass Control ""A"" Circuit Low"
P022C,"Charge Air Cooler Bypass Control ""A"" Circuit High"
P022D,"Charge Air Cooler Bypass Control ""B"" Circuit /Open"
P022E,"Charge Air Cooler Bypass Control ""B"" Circuit Low"
P022F,"Charge Air Cooler Bypass Control ""B"" Circuit High"
P0230,Fuel Pump Primary Circuit
P0231,Fuel Pump Secondary Circuit Low
P0232,Fuel Pump Secondary Circuit High
P0233,Fuel Pump Secondary Circuit Intermittent
P0234,"Turbocharger/Supercharger ""A"" Overboost Condition"
P0235,"Turbocharger/Supercharger Boost Sensor ""A"" Circuit"
P0236,"Turbocharger/Supercharger Boost Sensor ""A"" Circuit Range/Performance"
P0237,"Turbocharger/Supercharger Boost Sensor ""A"" Circuit Low"
P0238,"Turbocharger/Supercharger Boost Sensor ""A"" Circuit High"
P0239,"Turbocharger/Supercharger Boost Sensor ""B"" Circuit"
P023A,"Charge Air Cooler Coolant Pump ""A"" Control Circuit/Open"
P023B,"Charge Air Cooler Coolant Pump ""A"" Control Circuit Low"
P023C,"Charge Air Cooler Coolant Pump ""A"" Control Circuit High"
P023D,"Manifold Absolute Pressure - Turbocharger/Supercharger Boost Sensor ""A"" Correlation"
P023E,"Manifold Absolute Pressure - Turbocharger/Supercharger Boost Sensor ""B"" Correlation"
P023F,Fuel Pump Secondary Circuit/Open
P0240,"Turbocharger/Supercharger Boost Sensor ""B"" Circuit Range/Performance"
P0241,"Turbocharger/Supercharger Boost Sensor ""B"" Circuit Low"
P0242,"Turbocharger/Supercharger Boost Sensor ""B"" Circuit High"
P0243,"Turbocharger/Supercharger Wastegate Actuator ""A"""
P0244,"Turbocharger/Supercharger Wastegate Actuator ""A"" Range/Performance"
P0245,"Turbocharger/Supercharger Wastegate Actuator ""A"" Low"
P0246,"Turbocharger/Supercharger Wastegate Actuator ""A"" High"
P0247,"Turbocharger/Supercharger Wastegate Actuator ""B"""
P0248,"Turbocharger/Supercharger Wastegate Actuator ""B"" Range/Performance"
P0249,"Turbocharger/Supercharger Wastegate Actuator ""B"" Low"
P024A,"Charge Air Cooler Bypass Control ""A"" Range/Performance"
P024B,"Charge Air Cooler Bypass Control ""A"" Stuck"
P024C,"Charge Air Cooler Bypass Position Sensor ""A"" Circuit"
P024D,"Charge Air Cooler Bypass Position Sensor ""A"" Circuit Range/Performance"
P024E,"Charge Air Cooler Bypass Position Sensor ""A"" Circuit Low"
P024F,"Charge Air Cooler Bypass Position Sensor ""A"" Circuit High"
P0250,"Turbocharger/Supercharger Wastegate Actuator ""B"" High"
P0251,"Injection Pump Fuel Metering Control ""A"" (Cam/Rotor/Injector)"
P0252,"Injection Pump Fuel Metering Control ""A"" Range/Performance (Cam/Rotor/Injector)"
P0253,"Injection Pump Fuel Metering Control ""A"" Low (Cam/Rotor/Injector)"
P0254,"Injection Pump Fuel Metering Control ""A"" High (Cam/Rotor/Injector)"
P0255,"Injection Pump Fuel Metering Control ""A"" Intermittent (Cam/Rotor/Injector)"
P0256,"Injection Pump Fuel Metering Control ""B"" (Cam/Rotor/Injector)"
P0257,"Injection Pump Fuel Metering Control ""B"" Range/Performance (Cam/Rotor/Injector)"
P0258,"Injection Pump Fuel Metering Control ""B"" Low (Cam/Rotor/Injector)"
P0259,"Injection Pump Fuel Metering Control ""B"" High (Cam/Rotor/Injector)"
P025A,"Fuel Pump Module ""A"" Control Circuit/Open"
P025B,"Fuel Pump Module ""A"" Control Circuit Range/Performance"
P025C,"Fuel Pump Module ""A"" Control Circuit Low"
P025D,"Fuel Pump Module ""A"" Control Circuit High"
P025E,"Turbocharger/Supercharger Boost Sensor ""A"" Intermittent/Erratic"
P025F,"Turbocharger/Supercharger Boost Sensor ""B"" Intermittent/Erratic"
P0260,"Injection Pump Fuel Metering Control ""B"" Intermittent (Cam/Rotor/Injector)"
P0261,"Cylinder 1 Injector ""A"" Circuit Low"
P0262,"Cylinder 1 Injector ""A"" Circuit High"
P0263,Cylinder 1 Contribution/Balance
P0264,"Cylinder 2 Injector ""A"" Circuit Low"
P0265,"Cylinder 2 Injector ""A"" Circuit High"
P0266,Cylinder 2 Contribution/Balance
P0267,"Cylinder 3 Injector ""A"" Circuit Low"
P0268,"Cylinder 3 Injector ""A"" Circuit High"
P0269,Cylinder 3 Contribution/Balance
P026A,Charge Air Cooler Efficiency Below Threshold
P026B,Injection Timing Performance
P026C,"Fuel Injection Quantity ""A"" Lower Than Expected"
P026D,"Fuel Injection Quantity ""A"" Higher Than Expected"
P026E,"Charge Air Cooler Coolant Pump ""A"" Performance"
P026F,Coolant Thermostat Performance
P0270,"Cylinder 4 Injector ""A"" Circuit Low"
P0271,"Cylinder 4 Injector ""A"" Circuit High"
P0272,Cylinder 4 Contribution/Balance
P0273,"Cylinder 5 Injector ""A"" Circuit Low"
P0274,"Cylinder 5 Injector ""A"" Circuit High"
P0275,Cylinder 5 Contribution/Balance
P0276,"Cylinder 6 Injector ""A"" Circuit Low"
P0277,"Cylinder 6 Injector ""A"" Circuit High"
P0278,Cylinder 6 Contribution/Balance
P0279,"Cylinder 7 Injector ""A"" Circuit Low"
P027A,"Fuel Pump Module ""B"" Control Circuit/Open"
P027B,"Fuel Pump Module ""B"" Control Circuit Range/Performance"
P027C,"Fuel Pump Module ""B"" Control Circuit Low"
P027D,"Fuel Pump Module ""B"" Control Circuit High"
P027E,"Cold Start Fuel Injection Quantity ""A"" Lower Than Expected"
P027F,"Cold Start Fuel Injection Quantity ""A"" Higher Than Expected"
P0280,"Cylinder 7 Injector ""A"" Circuit High"
P0281,Cylinder 7 Contribution/Balance
P0282,"Cylinder 8 Injector ""A"" Circuit Low"
P0283,"Cylinder 8 Injector ""A"" Circuit High"
P0284,Cylinder 8 Contribution/Balance
P0285,"Cylinder 9 Injector ""A"" Circuit Low"
P0286,"Cylinder 9 Injector ""A"" Circuit High"
P0287,Cylinder 9 Contribution/Balance
P0288,"Cylinder 10 Injector ""A"" Circuit Low"
P0289,"Cylinder 10 Injector ""A"" Circuit High"
P028A,Charge Air Cooler Cooling Fan Control Circuit/Open
P028B,Charge Air Cooler Cooling Fan  Performance/Stuck Off
P028C,Charge Air Cooler Cooling Fan Stuck On
P028D,Charge Air Cooler Cooling Fan Control Circuit Low
P028E,Charge Air Cooler Cooling Fan Control Circuit High
P028F,Charge Air Cooler Cooling Fan Control Circuit Driver Performance
P0290,Cylinder 10 Contribution/Balance
P0291,"Cylinder 11 Injector ""A"" Circuit Low"
P0292,"Cylinder 11 Injector ""A"" Circuit High"
P0293,Cylinder 11 Contribution/Balance
P0294,"Cylinder 12 Injector ""A"" Circuit Low"
P0295,"Cylinder 12 Injector ""A"" Circuit High"
P0296,Cylinder 12 Contribution/Balance
P0297,Vehicle Overspeed Condition
P0298,Engine Oil Over Temperature
P0299,"Turbocharger/Supercharger ""A"" Underboost Condition"
P029A,Cylinder 1 - Fuel Trim at Max Limit
P029B,Cylinder 1 - Fuel Trim at Min Limit
P029C,Cylinder 1 - Injector Restricted
P029D,Cylinder 1 - Injector Leaking
P029E,Cylinder 2 - Fuel Trim at Max Limit
P029F,Cylinder 2  - Fuel Trim at Min Limit
P02A0,Cylinder 2  - Injector Restricted
P02A1,Cylinder 2  - Injector Leaking
P02A2,Cylinder 3 - Fuel Trim at Max Limit
P02A3,Cylinder 3 - Fuel Trim at Min Limit
P02A4,Cylinder 3  - Injector Restricted
P02A5,Cylinder 3  - Injector Leaking
P02A6,Cylinder 4 - Fuel Trim at Max Limit
P02A7,Cylinder 4 - Fuel Trim at Min Limit
P02A8,Cylinder 4  - Injector Restricted
P02A9,Cylinder 4 - Injector Leaking
P02AA,Cylinder 5  - Fuel Trim at Max Limit
P02AB,Cylinder 5 - Fuel Trim at Min Limit
P02AC,Cylinder 5 - Injector Restricted
P02AD,Cylinder 5 - Injector Leaking
P02AE,Cylinder 6 - Fuel Trim at Max Limit
P02AF,Cylinder 6 - Fuel Trim at Min Limit
P02B0,Cylinder 6 - Injector Restricted
P02B1,Cylinder 6 - Injector Leaking
P02B2,Cylinder 7 - Fuel Trim at Max Limit
P02B3,Cylinder 7 - Fuel Trim at Min Limit
P02B4,Cylinder 7 - Injector Restricted
P02B5,Cylinder 7 - Injector Leaking
P02B6,Cylinder 8 - Fuel Trim at Max Limit
P02B7,Cylinder 8 - Fuel Trim at Min Limit
P02B8,Cylinder 8 - Injector Restricted
P02B9,Cylinder 8 - Injector Leaking
P02BA,Cylinder 9 - Fuel Trim at Max Limit
P02BB,Cylinder 9 - Fuel Trim at Min Limit
P02BC,Cylinder 9 - Injector Restricted
P02BD,Cylinder 9  - Injector Leaking
P02BE,Cylinder 10 - Fuel Trim at Max Limit
P02BF,Cylinder 10 - Fuel Trim at Min Limit
P02C0,Cylinder 10 - Injector Restricted
P02C1,Cylinder 10  - Injector Leaking
P02C2,Cylinder 11  - Fuel Trim at Max Limit
P02C3,Cylinder 11 - Fuel Trim at Min Limit
P02C4,Cylinder 11 - Injector Restricted
P02C5,Cylinder 11  - Injector Leaking
P02C6,Cylinder 12 - Fuel Trim at Max Limit
P02C7,Cylinder 12 - Fuel Trim at Min Limit
P02C8,Cylinder 12 - Injector Restricted
P02C9,Cylinder 12  - Injector Leaking
P02CA,"Turbocharger/Supercharger ""B"" Overboost Condition"
P02CB,"Turbocharger/Supercharger ""B"" Underboost Condition"
P02CC,"Cylinder 1 Fuel Injector ""A"" Offset Learning at Min Limit"
P02CD,"Cylinder 1 Fuel Injector ""A"" Offset Learning at Max Limit"
P02CE,"Cylinder 2 Fuel Injector ""A"" Offset Learning at Min Limit"
P02CF,"Cylinder 2 Fuel Injector ""A"" Offset Learning at Max Limit"
P02D0,"Cylinder 3 Fuel Injector ""A"" Offset Learning at Min Limit"
P02D1,"Cylinder 3 Fuel Injector ""A"" Offset Learning at Max Limit"
P02D2,"Cylinder 4 Fuel Injector ""A"" Offset Learning at Min Limit"
P02D3,"Cylinder 4 Fuel Injector ""A"" Offset Learning at Max Limit"
P02D4,"Cylinder 5 Fuel Injector ""A"" Offset Learning at Min Limit"
P02D5,"Cylinder 5 Fuel Injector ""A"" Offset Learning at Max Limit"
P02D6,"Cylinder 6 Fuel Injector ""A"" Offset Learning at Min Limit"
P02D7,"Cylinder 6 Fuel Injector ""A"" Offset Learning at Max Limit"
P02D8,"Cylinder 7 Fuel Injector ""A"" Offset Learning at Min Limit"
P02D9,"Cylinder 7 Fuel Injector ""A"" Offset Learning at Max Limit"
P02DA,"Cylinder 8 Fuel Injector ""A"" Offset Learning at Min Limit"
P02DB,"Cylinder 8 Fuel Injector ""A"" Offset Learning at Max Limit"
P02DC,"Cylinder 9 Fuel Injector ""A"" Offset Learning at Min Limit"
P02DD,"Cylinder 9 Fuel Injector ""A"" Offset Learning at Max Limit"
P02DE,"Cylinder 10 Fuel Injector ""A"" Offset Learning at Min Limit"
P02DF,"Cylinder 10 Fuel Injector ""A"" Offset Learning at Max Limit"
P02E0,"Diesel Intake Air Flow ""A"" Control Circuit/Open"
P02E1,"Diesel Intake Air Flow ""A"" Control Performance"
P02E2,"Diesel Intake Air Flow ""A"" Control Circuit Low"
P02E3,"Diesel Intake Air Flow ""A"" Control Circuit High"
P02E4,"Diesel Intake Air Flow ""A"" Control Stuck Open"
P02E5,"Diesel Intake Air Flow ""A"" Control Stuck Closed"
P02E6,"Diesel Intake Air Flow ""A"" Position Sensor Circuit"
P02E7,"Diesel Intake Air Flow ""A"" Position Sensor Circuit Range/Performance"
P02E8,"Diesel Intake Air Flow ""A"" Position Sensor Circuit Low"
P02E9,"Diesel Intake Air Flow ""A"" Position Sensor Circuit High"
P02EA,"Diesel Intake Air Flow ""A"" Position Sensor Circuit Intermittent/Erratic"
P02EB,"Diesel Intake Air Flow ""A"" Control Motor Current Range/Performance"
P02EC,"Diesel Intake Air Flow ""A"" Control System - High Air Flow Detected"
P02ED,"Diesel Intake Air Flow ""A"" Control System - Low Air Flow Detected"
P02EE,Cylinder 1 Injector Circuit Range/Performance
P02EF,Cylinder 2 Injector Circuit Range/Performance
P02F0,Cylinder 3 Injector Circuit Range/Performance
P02F1,Cylinder 4 Injector Circuit Range/Performance
P02F2,Cylinder 5 Injector Circuit Range/Performance
P02F3,Cylinder 6 Injector Circuit Range/Performance
P02F4,Cylinder 7 Injector Circuit Range/Performance
P02F5,Cylinder 8 Injector Circuit Range/Performance
P02F6,Cylinder 9 Injector Circuit Range/Performance
P02F7,Cylinder 10 Injector Circuit Range/Performance
P02F8,Cylinder 11 Injector Circuit Range/Performance
P02F9,Cylinder 12 Injector Circuit Range/Performance
P02FA,"""Diesel Intake Air Flow Position Sensor Minimum/Maximum Stop Performance"""
P02FB,Cold Start Fuel Injection Control Circuit/Open
P02FC,Cold Start Fuel Injection Control Circuit Low
P02FD,Cold Start Fuel Injection Control Circuit High
